,公司,2014_mean,2015_mean,2016_mean,2017_mean,2018_mean,2019_mean,2014_std,2015_std,2016_std,2017_std,2018_std,2019_std
21,1232,0.02488975685971171,-0.2509904094597466,-0.2659610928385812,-0.010994610595268564,0.48038702015471674,,0.010246139130641783,0.008098106652226506,0.0063994866756097975,0.005471116537636701,0.004163479218518174,
22,1233,0.34245756512689135,-1.6353934701317199,-0.6897564137023168,-0.041243618553816995,-0.16985626178989907,,0.008035020032975612,0.0076465120660999765,0.007309745066150218,0.005566815540621091,0.007124251287953643,
23,1234,0.24969596690514728,-1.4458155628395515,-1.0801479992928,-0.663360070838161,-0.539503732738425,,0.009939465383090703,0.010866537296847537,0.009710206721718882,0.00424417763995267,0.005707899406264716,
24,1235,1.0227565477225768,0.9932884367717121,2.0246040588119443,0.5209537290119478,0.07147088802600658,,0.026682742557344933,0.016601730679091063,0.018863346182694047,0.01358757833218908,0.017121715709509443,
25,1236,-0.40245894506741575,-0.7475008418360143,-0.41438550378213856,0.5727902680404957,-0.2117549167083938,,0.01117795845578416,0.013294019250178637,0.010787039615568157,0.0071002521378425235,0.009960454434607064,
26,1256,1.1597731615256102,-1.4329906341851644,-2.245371681378595,-2.9196184226931017,-1.989925618993953,,0.023274081764687548,0.020053606706923837,0.023224694837880033,0.018572590603668896,0.019303146338668354,
27,1301,0.45844166157043453,0.6306973844002913,1.9388781086013784,0.6268353545613206,1.041236984792149,,0.009251748116385669,0.013600894156536552,0.010148819297478219,0.008707224370531836,0.011799640654939776,
28,1303,-0.2579681598726034,-1.044541775054016,1.851367058616061,0.0720586687445523,1.0845923620022615,,0.010685517363376858,0.014181447822072119,0.011047958873492792,0.007864553779885161,0.00907911941853246,
29,1304,-1.3945533839078235,-2.9751390332214345,-1.0425682630890925,-0.8193783156353548,-1.9460375794616862,,0.013000689207352154,0.018127241972590746,0.012566853994382132,0.009080906134048463,0.010388975318749941,
30,1305,-0.8990253536402432,-2.375005673919246,-0.2926360382509583,-1.3785767789031194,-1.8859063238200313,,0.014914856453949788,0.022193732678686004,0.020591384925940544,0.021900567555607868,0.01980620005395962,
31,1307,-0.5788777440668719,-1.3482035271970378,-1.274602252369031,-0.2237473267852481,-2.039372374811949,,0.008716408419941039,0.029535321758732736,0.01103579688506429,0.0065211524493219595,0.009254677247037655,
32,1308,-0.052646365324744974,-2.064611807230986,-0.6569667286041643,-0.8964859330108244,-1.5671161717627573,,0.013444426776872779,0.016913373096378245,0.012664509494068502,0.008267088196586869,0.011536691589377463,
33,1309,-1.6881262244933823,-3.0000256641844736,-1.4768861917393636,-3.4741463183050283,-3.809291717384031,,0.016517889616770212,0.01912397914448015,0.017577571409185422,0.021617176037712526,0.02038728586354771,
34,1310,-0.8177297648458426,0.08154653067081155,-2.4848678203936174,-1.387648004009806,-0.3840742880986544,,0.019619805015247772,0.018561300011296595,0.017422008212003022,0.014644624543672172,0.014374063638824588,
35,1312,-2.1099616241267216,-2.2950046492904814,-1.3893386786107234,-1.407173223898552,-2.3529413673950668,,0.01746138826310515,0.02085907980851315,0.01710763138196216,0.01955063817024231,0.01956450143795787,
36,1313,-1.4748598525503172,-1.7903316471451947,0.06224568496728626,-0.4968943447646325,-2.4321941988449574,,0.009416173458390046,0.013949841031269844,0.014946808149294069,0.014298483634285979,0.015084373864093283,
37,1314,-2.428163966509879,-3.6457840908251344,-2.0835112138452354,-2.050523073922308,-3.557193614614493,,0.016414984761755437,0.01933419039049715,0.01601570248885071,0.01798600663455345,0.014079827508327496,
38,1315,0.44736452792032644,2.535887029767917,-0.06951876304133399,1.2785145259881516,0.8264078679209503,,0.008346907494002935,0.008940699096571109,0.008524403786427853,0.006839221265963076,0.008886245452190881,
39,1316,1.2712944399438766,0.02707940720990421,-0.08012627030201203,-2.2341038094346293,-5.213636653409552,,0.015483533710343353,0.011535980675371657,0.01521468014166897,0.023754771255012665,0.018185501437147075,
40,1319,-3.001523693014552,-2.524074198848075,-0.7066047154476064,-2.8655420020437115,-2.653260469480259,,0.015781219843200966,0.01814820611095632,0.020674019281538846,0.01646774930979852,0.014501883281046126,
41,1321,-1.8063393673399617,-3.2611085869276857,-1.6937044918800939,-0.3732842918237904,-1.0624147609297803,,0.019236770392905684,0.01964663478608526,0.012042989419725024,0.014641021391957248,0.009331411633274351,
42,1323,-2.315220121987968,-2.0123006546067526,-1.3487990080892622,-1.285554869692022,0.41559831298288,,0.013563463758971876,0.018387812431776063,0.01563343338369374,0.011717216790466828,0.014300872772234779,
43,1324,-2.026201807961496,1.9204392115903974,2.698058284026376,-0.6013468425340746,0.5692992105486094,,0.013108560503656877,0.01688561595953779,0.012317361293100081,0.008948533158538111,0.015555111589580775,
44,1325,-1.5340350316831712,0.23135618463052143,1.8429370824484324,2.525741778969013,2.365989194756783,,0.012517769944726104,0.011626300102016164,0.006601266331801367,0.005115906057871861,0.005567185998060859,
45,1326,-0.4248788714241134,0.523394815442555,2.198447036448697,0.8175404549754987,1.534765616821888,,0.009375619869127386,0.01515437869712896,0.011761223633543053,0.008896729115164877,0.013198644904502165,
46,1337,-2.651528326975174,-5.068517239440782,-3.611433109612331,-3.0594392972240025,-2.817337176121617,,0.020674797233054924,0.02933024487968896,0.019986015443560653,0.011333543515913648,0.016583953436299582,
47,1338,-0.8607401810045037,-1.6350593542648166,-3.2325602222289933,-2.5039735305569337,-2.7363648226434556,,0.023152936621020876,0.025452682664546054,0.020008206680188562,0.014726412305090274,0.01639879632629257,
48,1339,-0.7991465529993185,-2.6297649825829486,-4.897988810654891,-1.9484619095452262,-1.7844387660770904,,0.02221436885031158,0.02407921473093483,0.014913815066251805,0.017962177317243342,0.01182049763454753,
49,1340,-4.3078494883321286,-3.1443687266697213,-2.6973060989822755,-2.3103004382688184,-4.058932531805209,,0.023317601817158928,0.02102348450012073,0.019142919972555586,0.012133814524658414,0.01530794278429636,
50,1341,,,,,11.022422276431314,,,,,,0.07525073499482217,
51,1402,-0.5967396471907422,-0.6921348266510762,-0.07035769188623099,0.7379369509603532,0.010875768242447998,,0.00886344033568358,0.012070363920757405,0.011768381125855789,0.009084512059157245,0.015638357545396102,
52,1409,-0.9943649493892679,-1.0003911624139834,-0.520021756145105,-0.9166772321608984,-0.5546270756601425,,0.010262321564589666,0.015524839672445596,0.011498965985193815,0.010731874770237234,0.014909648844797759,
53,1410,-0.37725129667826446,0.7231823868071889,0.9426450328423053,-0.9483924568311765,-0.261065788635333,,0.01165702637466038,0.01325243743001055,0.00824431198896082,0.009461578312074805,0.008453881271345463,
54,1413,0.09721519819163611,3.6580340695161273,5.681951982919776,1.1596027152525685,0.7511612827368361,,0.017314165670476035,0.02642055128394332,0.018209973257348567,0.02139662386885278,0.02901820667315705,
55,1414,-1.0294231071196736,-1.7845681686192492,-1.3809295800367887,-1.3071092904939214,-1.848118994233629,,0.009995651877586019,0.0158255543815847,0.011899561268062192,0.01108672533664232,0.01452420730997755,
56,1416,-1.9545424680426737,-0.5598749912576367,0.2879787181597597,-2.4902871481793962,-1.2156016412026645,,0.009336242120306374,0.013012774802019518,0.01205800803275268,0.011594723884249033,0.013020645746932829,
57,1417,-1.1591622337925045,-0.9872372117198426,-1.2116420908940875,-0.21104409861259132,1.0588518238770575,,0.007551706952257843,0.01789896272774597,0.014849623101701416,0.008725503270108972,0.02441874099254741,
58,1418,-0.9582575525620018,2.9085905978540607,10.070265843504425,12.693557174573822,4.76654194390208,,0.01612806446479019,0.023120326755417624,0.03810743879142331,0.040636017357199496,0.023755282679227035,
59,1419,0.8994285941026937,1.8658951787886031,3.0073901715560156,2.2180319585929955,2.9058674810582596,,0.009269647826550627,0.012718720229188275,0.013546592598357252,0.010287365632703539,0.014417425005734492,
60,1423,1.748497223038229,3.4550488522014167,1.310241325151488,2.847282662913675,-1.6412537808548573,,0.010871303784619146,0.013382808929258954,0.010453187773940237,0.009070332164163218,0.01729517376599804,
61,1432,-0.8819631871555103,0.3614546854380792,-2.987261655894811,-0.4336891771732074,-0.6019121603473814,,0.01978004550252133,0.018686407375911446,0.01758610256047393,0.01856528232340017,0.018112768474107113,
62,1434,0.7328372298550706,1.1158268748822737,0.48969426855298337,0.4658781134078138,1.8221896668661288,,0.012526710891468038,0.016874607332810303,0.012994974027600303,0.00835169105734333,0.011278638199611373,
63,1435,0.37180361078007435,0.7343965006808971,2.704860187516273,1.5209866183760699,0.4652690217840197,,0.014955769555096636,0.01754279862244231,0.01437750216662644,0.018951810674212134,0.014082349794283997,
64,1436,1.2796274973675814,0.4096099551741115,0.9929076140236051,0.46101768579752495,1.9156558463550337,,0.011870800395356686,0.00876547598214767,0.008227112728372192,0.009155790930679029,0.00771790877573014,
65,1437,-1.658123501839524,-1.9865822153289887,1.4016983648835453,-0.6157961744005223,-0.1242039746466237,,0.016336966129851034,0.015205183813256602,0.013410623151514497,0.010339432825890886,0.00899720596560939,
66,1438,1.0185526245871916,3.5471618090252894,1.3721123789170029,-0.10206492164188528,7.292892251847482,,0.024412652275092105,0.03129549500295338,0.029674941927803008,0.024513250017290152,0.02745560287465904,
67,1439,0.8051361788186147,-0.7158716030739743,1.06136337216687,-0.31960313532019924,-2.044731186455587,,0.01008622391980114,0.01994797912155361,0.020394776786289426,0.021209017032487204,0.0390661523004861,
68,1440,-1.814485695828595,-3.0814117177976756,-1.2323009153380216,-1.0585273573536282,-0.9291060256548647,,0.012926223976866078,0.015051961146410742,0.012081561083263158,0.01176279135892788,0.010026959680544893,
69,1441,0.5764316020296982,1.8567498195857535,1.5425315115939977,3.328580029323014,2.254035388080565,,0.00932125947464858,0.016926543457471008,0.01558060573143052,0.015433598013152647,0.0224789517700693,
70,1442,0.612065226883136,1.4667369137551474,-0.44507353658664617,-0.732694751350106,-0.3806502254531619,,0.012020521688767348,0.014794210921167944,0.012931090680959632,0.007646034726080026,0.007875781635344472,
71,1443,1.0071805489194057,2.5139314651180324,2.3091451507469785,4.971730876320525,2.722756298747879,,0.019752938672878615,0.024630239679471477,0.0248280802260704,0.026129348863555037,0.02746637211953694,
72,1444,-1.3759264513391094,-0.8256180163713513,-1.1911935659261468,-2.292903902190678,-2.952536818351495,,0.011111198649624784,0.018716845915010605,0.011905678192293918,0.01657508579416206,0.015291053785301137,
73,1445,1.0705511665164222,0.5485650034635154,1.020087850015334,0.33842083579066284,1.7431305440968996,,0.01123174646819647,0.024640060727752905,0.013822094615422689,0.006161918604191998,0.010086628616870265,
74,1446,0.5728141401694004,-1.1597544222523388,0.901117649900725,0.549665722831394,1.2285778574489665,,0.01362863017545341,0.018405637624045613,0.01650445865973589,0.018087208419541454,0.015560084090885605,
75,1447,-1.9160197300488078,-2.5530340725577227,-1.418710448371191,-1.8177211757958556,-3.043567116207409,,0.01528633876779803,0.0180850290187071,0.016052007926906125,0.012950745295473463,0.012003168583627459,
76,1449,-2.1757992007734144,-0.7088156969798715,0.22383925907029825,0.1295644215529312,-2.225128255337118,,0.027509698658315488,0.0332620514222787,0.03198567756236141,0.023111815804111466,0.020364488589292903,
77,1451,0.26057961770321564,-1.4208274834903067,0.2408900338751937,-0.6804209327478133,-1.1809484226198985,,0.009038011988974798,0.015953515282366323,0.008724967984675437,0.010412858524160754,0.011476335702528564,
78,1452,-0.5139540178443026,0.27056321986058063,-2.739850481468143,-2.560355112047849,-1.9707208666642764,,0.009785059567394332,0.03275200344858461,0.021752741293741055,0.014234228255625212,0.009228486805199975,
79,1453,0.3338791009269148,-1.1737889773675942,-0.4968433842112765,-0.29391711984622826,-0.24960550501445156,,0.015469019930645237,0.02593546930892646,0.015709348577837186,0.016198787230859796,0.016441136925227088,
80,1454,0.24589506455664392,-1.5926395252806287,-0.5340167292840869,-0.46232953398072457,0.27253270619089465,,0.007451219592192774,0.029044933997215937,0.01088684503943816,0.006438146862600127,0.009097528037094122,
81,1455,-0.47226858900916985,-3.5296364066300447,-1.634889092992341,-2.8889226291413674,-3.050262372091029,,0.010056786107837857,0.024229492470334617,0.014370418299788768,0.02032087502876374,0.011939418981366853,
82,1456,0.27450059243086355,9.466010877702258,4.337087259602272,-2.543451773171051,-0.8489494087156279,,0.025624622974082283,0.036081705530740096,0.037072783661020736,0.028211828718205552,0.016915712811343925,
83,1457,-0.9192484406976837,-1.6502649823963442,-4.372028423724672,-1.705813509915534,-2.046204086832273,,0.009258534309856317,0.031056677667527975,0.013724191796382998,0.017125536720822253,0.013188701318517371,
84,1459,0.3409589899249602,-1.7580523550625793,-1.8060063531983517,-1.022781832268539,-1.770285528639578,,0.016171719140348786,0.02666594129913007,0.015282912625751748,0.011674436567709199,0.014963028461696665,
85,1460,-1.1489362273150123,-2.0895797126156013,-2.3318411842541975,-1.9981502256622048,-1.2276869966224284,,0.027048453846048707,0.023989145957525472,0.01515595232485774,0.008234868613246935,0.013069318418280226,
86,1463,-1.4355500553358078,-0.6458284638955419,-0.7685965849784152,-2.8289481947550255,-2.5883606012281257,,0.01614596792948413,0.020270463444864485,0.013382458660136338,0.014580459997088393,0.014844462619668531,
87,1464,-0.27194454082622554,-0.062255214343354896,-3.330308616827733,-1.7819508553438579,-1.5448652097357725,,0.0150222960328029,0.031312669861184576,0.01883561868509147,0.010931187544301264,0.009195546460933365,
88,1465,-0.9495802523019078,1.1727485329491205,0.16845575250023134,-1.9103535636924989,-0.04999492673091573,,0.01329336242317927,0.014075667632174134,0.010243893623914252,0.012125414649500864,0.01650167588869192,
89,1466,-0.7087070602208713,1.171481639932342,-1.0075282061305022,-0.874257619966422,-0.1414183915587517,,0.022254783400902728,0.02476914352561374,0.0141284587565187,0.01429235686789931,0.015225199266903293,
90,1467,-2.3397219531448066,-0.5104028245488538,-3.241126451848421,-1.186328650253975,-2.012726316220495,,0.017047447581309806,0.027122924132135375,0.019357449432150238,0.016094325332045353,0.021689850925849182,
91,1468,0.6366847571593678,-0.7470642014685187,0.08400939308852516,0.5358656120730789,0.9822855145775842,,0.023422982163197652,0.021392898933083833,0.024404620127001356,0.015261703745217502,0.016089505586485895,
92,1470,3.179409491850628,1.7162989829830346,0.36079222222113566,-0.3957604735875586,0.42671489309770266,,0.02169857817000982,0.024536633922960786,0.02613002888093976,0.011556251472985321,0.019043104339178517,
93,1471,-3.0682577382988154,-5.255964380281862,-0.2167869987748024,0.737544164765653,-2.203049935817186,,0.017200916148682643,0.027628340255756823,0.023463299748787952,0.022069655960142043,0.024255394062493246,
94,1472,-0.7280609541034709,1.8226040937410464,1.2626607249484043,3.1873369957777333,2.3129785911114453,,0.023819759491440794,0.03336139743751042,0.027587056282320093,0.028780850322744404,0.026998922199369932,
95,1473,-0.9018860380590089,-0.21625246255941047,-0.5223849386800424,-1.5471836588149195,-0.24697647658781136,,0.010602968908208592,0.01653291609106516,0.02416426683368711,0.006710628142773973,0.010136046700142823,
96,1474,0.13445078813612246,-1.5360953716693215,-1.3347569235714452,-1.1827284628368049,-0.7759028840730544,,0.01175231019867389,0.025415238178637393,0.016391545492161052,0.007662696699500636,0.007089668105933373,
97,1475,-0.23984287152060452,-1.280919161417286,1.4186191186370682,4.279982015816441,-3.457545869686819,,0.03222369968758634,0.03334070306604564,0.031820980897916046,0.040040323330708616,0.03670958513117348,
98,1476,-2.3698085931417707,-0.8504244108552236,-3.428763618162066,-1.8312694378961731,-1.0694106066175249,,0.02851220801367539,0.023665196583944857,0.02432723294863107,0.01739491981779478,0.018962870336814878,
99,1477,-1.5243038715340163,-0.6755177200943194,-2.851317766154891,-2.170007691848063,0.008045983695467936,,0.013065871555889815,0.022309419977427653,0.019187148079571094,0.014335621256486108,0.01633191285506364,
100,1503,2.3173902551406838,2.7083578877896315,2.3495950593244403,1.009799010761486,0.09759158938697413,,0.007500410113766586,0.006703629583984733,0.005943482884419738,0.006916129592526989,0.011988166420223824,
101,1504,-1.0746335828393596,-2.718917671252584,0.5312996787994736,0.4822960191532196,-1.0600289720093756,,0.016989698261502303,0.016115377419831246,0.013582528894207881,0.009196333048915425,0.011687099457395465,
102,1506,1.1086386406210291,0.6293009840482419,1.1348223398447463,-1.6324750645641324,-2.195470348362985,,0.020147510757038932,0.02306786917492685,0.015488752335097366,0.023211997594222402,0.013723296493953334,
103,1507,-0.7521858507280336,-2.5328585512404653,-0.6763217338087432,0.34951496298428003,2.0860958209355482,,0.015239253102576874,0.015509058438020383,0.0112211668879098,0.012920558110427981,0.014369846049427475,
104,1512,-2.1443642685497912,0.9916812914016716,-0.9932051568874224,1.7249429266041503,0.8096296199253705,,0.018943949642591038,0.026374794465483575,0.026212733097955118,0.038204331165337564,0.02688177004222877,
105,1513,-1.963194659713102,-0.8645630100680056,-0.1270353862749142,-0.6020785260456003,-0.8902931248748045,,0.011731204733750049,0.011849890454542461,0.009690203494235949,0.014599592205021336,0.011547158291409381,
106,1514,-0.08299370943611588,-0.4262507459208995,0.6464077249049996,-0.6308056867460216,-1.5558162933828041,,0.00992611326579263,0.014138334435680454,0.01223520378621094,0.01348401891582074,0.024925854492063554,
107,1515,1.9573335156695517,3.510992440753409,2.8628649255726497,1.9095984422994454,0.9979270624664353,,0.012939887603596845,0.02170877994689272,0.01919202126417128,0.03204841453940632,0.03126809156765617,
108,1516,-0.7678619321587311,2.001578107889787,-1.0191959969584128,-1.9347135160442237,-1.5532100943627951,,0.022948411500595872,0.03143031988099275,0.023536472564600164,0.01758243262365856,0.02873849178417698,
109,1517,-1.6668888151113823,0.3391656828715095,1.1468954961076585,-0.42435209329214807,-1.2466352128535083,,0.01243999093020972,0.015121247701317309,0.007616470829360637,0.012061392897320704,0.010020048466310482,
110,1519,-1.00315719367377,-1.6875758047839073,-1.182907188647549,-1.3532317282945272,-2.7661935726401214,,0.010855314111357732,0.016361253940241464,0.016189757458490776,0.018062066978078162,0.02462872236253925,
111,1521,-0.3907920368489225,-1.5471024820896684,-2.0583279826958765,-0.8058615229638634,-2.4607915009882273,,0.01946269751604992,0.023913769261654803,0.01211192666730758,0.006206348109978601,0.010779000778391628,
112,1522,-1.5757540086423414,-0.8040484258393455,-1.4504083082204737,-2.1102107927433944,-1.5470965272220214,,0.019337177757278945,0.022440112160887142,0.02059314752043931,0.013796574007023558,0.01785184863158798,
113,1524,-2.5653479278334252,-3.022559106263342,-1.8594338105555626,-2.8831084886224225,-2.5496120736088903,,0.014749195093883782,0.021807879510276986,0.02340828468333997,0.013906744786798446,0.010764299326987662,
114,1525,-4.496539053675815,-0.8253758999493049,-1.6165168243348682,-4.8288210436736545,-3.5983837504923124,,0.02206414732934956,0.029954067904517257,0.02749672082188876,0.016629503522015254,0.017688025228070243,
115,1526,-0.6725686512245092,-2.0831234362771442,-2.198019718418416,0.030599156768032328,-2.54123990076541,,0.023433667147560934,0.02323222818588772,0.015831037801893672,0.03005902739706206,0.03964228585198579,
116,1527,-0.9568084254073969,-1.1457152757769202,-0.47817728136178866,-4.00177947219777,-3.5821262218490575,,0.017451882689113588,0.021482791865479564,0.025937244540717545,0.016078101866871437,0.022411077626643038,
117,1528,-0.9766611034544884,0.5736644442564696,-1.4553405447609296,-0.6930608536795622,-3.8647179999426347,,0.012451750378930291,0.01671928535442341,0.017660197150737623,0.01639921880758564,0.015685676474706728,
118,1529,3.341379815295387,5.8590399195814555,4.749921175106802,4.899831091968012,5.078049474399631,,0.035115660772180174,0.0438132878009367,0.05418730620757887,0.034601657908132855,0.035156633461779045,
119,1530,-1.056382142944711,-1.967472099155417,-0.15264910211082142,-0.39495139307499966,-0.04194728116176324,,0.024162525819056795,0.020119999418411187,0.011321930702637407,0.016265603553157978,0.01302208333348126,
120,1531,-1.108388290381981,-0.5689703783121186,-0.21175218757868372,0.813324861384339,-2.211843043616072,,0.0181414955811788,0.015986370662492838,0.011025798328595451,0.01327338585242541,0.01832323067559597,
121,1532,-1.7344618685395656,-1.379668478605895,-0.12121236116519735,-1.9360507175049768,0.8301339718329219,,0.01612324131460072,0.016611884372533248,0.019231275883634217,0.009541656989860071,0.012176772816393247,
122,1533,-1.9013352843597104,-3.173082371362438,-2.290386634211839,-3.7542595541738844,-2.6382719153290872,,0.023323433222045213,0.026341044440511396,0.02523697372490712,0.016000395336847675,0.01424004573282175,
123,1535,0.08948997194030904,-0.8360614785071411,-0.6187164961330006,-0.4423310686283362,-1.3049425934658356,,0.009168440616760028,0.011091054638470729,0.011122527089605877,0.008141344726547272,0.012942098693212587,
124,1536,-3.2708959649111153,0.005377652438015954,-1.7007848282167488,-2.2132238787994085,-1.7316774706461573,,0.018592075403658325,0.027078175970316167,0.02305180924735274,0.01473235344708355,0.01872814423012602,
125,1537,-0.8039154915694423,-0.7655444378100482,-0.71415192723462,-0.778599262744115,-0.07587978579759563,,0.016158286585169466,0.02361442880436965,0.01197023830611615,0.008199187258709864,0.008237973723141742,
126,1538,-4.110747171950582,-4.936137251960535,3.471901981208382,-1.2715219488046314,11.386726956987836,,0.023369040462316658,0.025141367895943473,0.02762145301213839,0.022830245433933333,0.036533938385340185,
127,1539,-3.750616250566974,-2.8608928709912886,-3.4414961680864455,-3.404182671549835,-0.6380098666453813,,0.023768981786345175,0.034023263517381996,0.02599461508896924,0.014202638778900085,0.02603031118326786,
128,1540,-1.1582454910711493,-3.2333339519619195,-1.6531533256969817,0.36413730948894446,-0.35305835194363383,,0.014631570815982473,0.014153508669649121,0.012447731053292475,0.00792434101381338,0.013067342321931198,
129,1541,-3.88331635657084,-1.1719763104471292,-1.5818513830795402,-0.4868651011838819,-2.7349621457937783,,0.02430943711737412,0.03525700568145475,0.027806709196844383,0.015270546238060108,0.025075960041813727,
130,1558,-0.35301487480679367,-1.2428524874263853,0.9034707323631729,-0.7134767563850546,0.38726136951098633,,0.01078342337665347,0.01712990198250858,0.01084262124290834,0.009001001428974482,0.007827747827843784,
131,1560,-2.98820216957139,-2.31447228766843,-0.9911174319433417,-1.9001582698601855,-2.7889553260462177,,0.019453505120159656,0.015823913633547557,0.013989693234769554,0.01800248457512968,0.013047385368875123,
132,1568,-1.934446162111217,0.8660995737385492,-2.069136557203234,-4.303323495971254,-3.7329038415327602,,0.020112019134070017,0.02248114773439712,0.029335983503131158,0.021756859911407956,0.020243707573133624,
133,1582,-1.6197756091620235,-2.0745826251974964,0.4592668872133105,-1.427219932099339,-2.1539509293693904,,0.016995147345919174,0.014285806077044336,0.011290858303684911,0.008614532179342068,0.009485605417797348,
134,1583,-2.541274216927536,-1.8925881305741987,0.46222626891579693,-1.2632534826525512,-2.429393057275401,,0.024828976590909834,0.021445967915203427,0.013135429141013706,0.01721327385843312,0.013509578007184131,
135,1587,,,,,-1.6183896440267986,,,,,,0.020281210866795605,
136,1589,-2.609982759667283,-0.9276765611634713,-2.5346028931726976,-4.490498409153521,-2.1380304060675055,,0.02747629113492992,0.025761287181702876,0.02322901554956193,0.018238665799640646,0.02982881476532921,
137,1590,-3.0848073628885224,-4.9017417559805745,-1.0668086080815513,-0.4607780936373208,-2.6006626228918073,,0.024274035943332,0.02483869475895416,0.02597706619456774,0.020987083060015566,0.037141503144166865,
138,1592,-4.317301131172604,0.9980565443345147,-2.981064909594798,-3.3705770314136827,0.07235290756706311,,0.028354356526331167,0.022659555793859577,0.030561732146432083,0.018943451157431155,0.019577948292718056,
139,1598,,,-3.1918710004013335,-0.5317735221793813,0.5666584991664297,,,,0.021424589597997302,0.015135298999069827,0.012444728097202422,
140,1603,0.130385150378296,1.717109471227799,0.03631854350595348,-0.18238186734417047,-0.35619026530174475,,0.008287214455751011,0.014524703955039278,0.014402123981866901,0.019223548033640785,0.01268834847421088,
